timestamp,spot_price,entry_tf_bias,original_score,penalised_score,entry_tf_score,htf_bias,htf_vwap,vix_value,market_regime,outcome
2026-07-15 12:40:36,24148,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:37,24146.8,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:38,24146.55,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:40,24146,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:41,24147.1,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:42,24147.3,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:43,24147.75,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:45,24147.55,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:46,24147.65,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:47,24147.35,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:48,24147,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:49,24148.1,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:50,24148.45,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:51,24148.05,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:52,24147.35,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:53,24146.65,PUT,33,18,18,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:55,24146.4,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:56,24146.9,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:57,24146.7,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:58,24146.35,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:40:59,24146.75,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:00,24146.05,PUT,33,18,18,CALL,24138.26,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:01,24147.35,PUT,33,18,18,CALL,24138.26,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:02,24147.1,PUT,33,18,18,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:03,24146.35,NEUTRAL,23,8,8,CALL,24138.26,13.18,LOW_VOLATILITY,STILL_REJECTED
2026-07-15 12:41:05,24146.35,PUT,25,10,10,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:06,24146.7,PUT,25,10,10,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:07,24145.6,PUT,25,10,10,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:08,24145.5,PUT,25,10,10,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:09,24145.65,PUT,25,10,10,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:10,24144.75,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:11,24145.1,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:12,24144.2,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:13,24144.95,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:15,24143.85,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:16,24145.7,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:17,24145.1,PUT,25,10,10,CALL,24138.26,13.2,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:18,24145.55,PUT,25,10,10,CALL,24138.26,13.2,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:19,24145.2,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:20,24146.15,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:21,24144.2,PUT,25,10,10,CALL,24138.26,13.21,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:22,24144.75,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:23,24143.95,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:25,24143.6,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:26,24144.35,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:27,24143.15,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:28,24144.45,PUT,25,10,10,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:29,24144.1,PUT,25,10,10,CALL,24138.26,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:30,24144.8,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:31,24145.1,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:32,24144.5,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:33,24146.3,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:35,24146.25,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:36,24145.45,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:37,24146.2,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:38,24145.05,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:39,24145.35,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:40,24145.9,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:41,24146.1,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:42,24147.45,PUT,25,10,10,CALL,24138.26,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:43,24147.6,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:45,24148.65,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:46,24147.5,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:47,24147.7,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:48,24147.45,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:49,24147.15,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:50,24147.95,PUT,25,10,10,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:51,24148.75,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:52,24147.6,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:54,24147.85,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:55,24147.8,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:56,24148.65,PUT,25,10,10,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:57,24148.9,PUT,25,10,10,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:58,24149.65,PUT,25,10,10,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:41:59,24149.3,PUT,25,10,10,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:00,24149.45,PUT,25,10,10,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:01,24149.25,PUT,25,10,10,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:02,24149.2,PUT,25,10,10,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:03,24150,PUT,40,25,25,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:05,24149.8,PUT,25,10,10,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:06,24149.9,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:07,24149.7,PUT,33,18,18,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:08,24148.65,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:09,24147.25,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:10,24147.15,PUT,33,18,18,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:11,24146.95,PUT,33,18,18,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:12,24147.25,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:13,24147.35,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:15,24146.8,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:16,24146.7,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:17,24147.1,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:18,24147,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:19,24146.6,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:20,24147.55,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:21,24148.05,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:22,24147.35,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:24,24147.35,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:25,24147.5,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:26,24147,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:27,24147.75,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:28,24147.85,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:29,24147.65,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:30,24148.7,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:31,24149.15,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:32,24149.25,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:34,24149.4,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:35,24149.6,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:36,24149.5,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:37,24149.35,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:38,24149.5,PUT,33,18,18,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:39,24150,PUT,48,33,33,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:40,24150.1,PUT,48,33,33,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:41,24150.75,PUT,48,33,33,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:42,24150.05,PUT,48,33,33,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:44,24150.6,PUT,48,33,33,CALL,24138.28,13.19,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:45,24151.65,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:46,24152.75,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:47,24151.1,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:48,24151.5,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:49,24150.6,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:50,24151.7,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:51,24150.95,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:52,24150.5,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:53,24150.1,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:55,24150.3,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:56,24149.95,PUT,33,18,18,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:57,24149,PUT,33,18,18,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:58,24151.2,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:42:59,24150.85,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:00,24150,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:01,24151.05,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:02,24150.35,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:03,24151.6,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:05,24151.9,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:06,24151.7,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:07,24152.75,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:08,24152.2,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:09,24151.7,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:10,24151.05,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:11,24150.7,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:12,24150.85,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:13,24151.4,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:15,24150,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:16,24151.65,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:17,24151.25,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:18,24152.4,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:19,24152.1,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:20,24152.3,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:21,24153.1,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:22,24152.75,PUT,48,33,33,CALL,24138.28,13.18,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:23,24152.45,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:24,24153.65,PUT,48,33,33,CALL,24138.28,13.17,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:26,24154.55,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:27,24154.05,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:28,24154.6,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:29,24155,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:30,24155.2,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:31,24157.35,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:32,24156.7,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:33,24157,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:34,24157,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:35,24157.8,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:37,24156.15,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:38,24157.35,PUT,48,33,33,CALL,24138.28,13.16,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:39,24157.55,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:40,24157.85,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:41,24157.6,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:42,24158.8,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:43,24157.9,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:44,24158.25,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:45,24158.2,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:46,24159.1,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:48,24159.1,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:49,24158.95,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:50,24158.7,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:51,24158.2,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:52,24157.85,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:53,24156.9,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:54,24157.9,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:55,24157.85,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:57,24158.05,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:58,24158.6,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:43:59,24158.55,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:00,24158.65,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:01,24159.3,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:02,24158.3,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:03,24158.1,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:04,24158.15,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:06,24158.75,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:07,24158.5,PUT,48,33,33,CALL,24138.28,13.14,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:08,24158.95,PUT,48,33,33,CALL,24138.28,13.14,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:09,24158.9,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:10,24157.75,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:11,24158.15,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:12,24158.3,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:13,24157.95,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:14,24158,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:16,24158.7,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:17,24158.3,PUT,48,33,33,CALL,24138.28,13.14,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:18,24158.5,PUT,48,33,33,CALL,24138.28,13.14,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:19,24158.2,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
2026-07-15 12:44:20,24158.7,PUT,48,33,33,CALL,24138.28,13.15,LOW_VOLATILITY_BEARISH,STILL_REJECTED
