timestamp,spot_price,entry_tf_bias,entry_tf_score,htf_bias,htf_vwap,vix_value,market_regime,outcome
2026-07-27 11:16:14,23929.35,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:15,23929.3,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:17,23928.35,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:18,23928.35,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:19,23928.3,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:20,23928,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:21,23929.95,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:22,23930.1,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:23,23930.8,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:24,23930.45,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BEARISH,HARD_REJECTED
2026-07-27 11:16:25,23931.1,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:27,23931.7,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:28,23931.6,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:29,23931.2,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:30,23932,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:31,23932.25,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:32,23930.95,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:33,23930.7,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:34,23932.1,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:35,23931.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:37,23931.75,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:38,23931.75,CALL,55,PUT,23943.5,13.29,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:39,23930.85,CALL,55,PUT,23943.5,13.29,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:40,23931.2,CALL,55,PUT,23943.5,13.29,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:41,23932.55,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:42,23932.7,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:43,23931.95,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:44,23931.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:45,23932.15,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:46,23931.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:48,23932.8,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:49,23932.65,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:50,23932.15,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:51,23932.05,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:52,23932.9,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:53,23931.8,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:54,23931.75,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:55,23930.55,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:56,23931.3,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:57,23930.75,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:16:58,23930.65,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:00,23930.9,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:01,23930.8,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:02,23929.95,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:03,23930.2,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:04,23929.5,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:05,23929.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:06,23929.05,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:07,23929.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:08,23929.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:10,23929.35,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:11,23929.55,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:12,23928.95,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:13,23926.8,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:14,23927.95,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:15,23928.5,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:16,23928.7,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:17,23929.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:18,23928.6,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:19,23929.35,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:21,23930,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:22,23929.3,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:23,23929.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:24,23929.35,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:25,23928.8,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:26,23928.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:27,23929.05,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:28,23928.6,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:29,23929.55,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:31,23929.05,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:32,23929.5,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:33,23929.05,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:34,23929,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:35,23928.5,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:36,23928.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:37,23928.05,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:39,23928.35,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:40,23928.25,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:41,23928.45,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:42,23928,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:43,23928.4,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:44,23929.2,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:45,23929.1,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:46,23928.8,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:47,23930.25,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:48,23929.25,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:49,23928.55,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:51,23928.8,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:52,23928.3,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:53,23928.9,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:54,23930.55,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:55,23929.35,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:56,23931,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:57,23930.9,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:58,23930.8,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:17:59,23931.05,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:01,23931.4,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:02,23931.8,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:03,23930.5,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:04,23930.8,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:05,23931.3,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:06,23931.3,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:07,23930.25,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:08,23929.95,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:10,23930.6,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:11,23932.3,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:13,23931.55,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:14,23931.25,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:15,23931.75,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:16,23931.8,CALL,55,PUT,23943.5,13.31,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:17,23931,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:18,23933.75,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:19,23933.45,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:21,23933.2,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:22,23933.3,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 11:18:23,23932.95,CALL,55,PUT,23943.5,13.3,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:37,23950.15,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:39,23949.8,CALL,45,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:40,23949.05,CALL,45,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:41,23950.85,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:42,23950.05,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:43,23949.85,CALL,45,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:44,23949.35,CALL,45,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:45,23949.15,CALL,45,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:46,23950.8,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:47,23950.95,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:49,23950.85,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:50,23950.8,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:51,23950.7,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:52,23951.6,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:53,23951.6,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:54,23950.7,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:55,23949.7,CALL,45,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:57,23950.35,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:58,23951.2,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:33:59,23950.4,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:00,23951.1,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:01,23952.15,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:02,23950.65,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:03,23951.25,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:04,23951.8,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:05,23950.1,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:06,23950.75,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:08,23951.8,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:09,23951.75,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:10,23951.75,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:11,23951.8,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:12,23952.8,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:13,23952.3,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:14,23951.85,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:15,23951.8,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:16,23951.3,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:17,23950.55,CALL,30,PUT,23955.71,13.12,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:18,23950.8,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:19,23949.8,CALL,45,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:21,23950.3,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:22,23950.55,CALL,30,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:23,23949.25,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:24,23950.6,CALL,30,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:25,23950.1,CALL,30,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:26,23950,CALL,30,PUT,23955.71,13.1,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:27,23949.05,CALL,45,PUT,23955.71,13.1,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:28,23949.75,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:29,23949.9,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:30,23948.55,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:32,23948.2,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:33,23948.35,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:34,23947.65,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:35,23947.35,CALL,45,PUT,23955.71,13.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:36,23946.9,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:37,23947.45,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:38,23946.9,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:39,23945.85,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:40,23945.3,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:41,23945.8,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:43,23945.15,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:44,23945.55,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:45,23944.8,CALL,45,PUT,23955.71,13.08,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:46,23944.95,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:47,23943.85,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:48,23944.3,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:49,23943.45,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:50,23944.5,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:51,23943.1,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:52,23942.6,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:54,23942.1,CALL,45,PUT,23955.71,13.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:55,23942.85,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:56,23942.45,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:57,23940.75,CALL,45,PUT,23955.71,13.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:34:58,23938.65,CALL,45,PUT,23955.71,13.09,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:00,23939.2,CALL,45,PUT,23955.71,13.11,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:01,23939.25,CALL,45,PUT,23955.71,13.1,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:02,23938.55,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:03,23939.7,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:04,23938.35,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:05,23939.45,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:06,23939.5,CALL,45,PUT,23955.71,13.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:07,23938.4,CALL,45,PUT,23955.71,13.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:08,23939.15,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:09,23939.6,CALL,45,PUT,23955.71,13.04,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:11,23939.7,CALL,45,PUT,23955.71,13.04,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:12,23938.85,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:13,23939.85,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:14,23939.3,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:15,23938.35,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:16,23938.75,CALL,45,PUT,23955.71,13.04,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:17,23938.15,CALL,45,PUT,23955.71,13.04,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:18,23937.8,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:19,23938.25,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:20,23936.8,CALL,45,PUT,23955.71,13.05,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:22,23937.95,CALL,45,PUT,23955.71,13.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:23,23937.8,CALL,45,PUT,23955.71,13.06,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:24,23938.25,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
2026-07-27 13:35:25,23938.65,CALL,45,PUT,23955.71,13.07,LOW_VOLATILITY_BULLISH,HARD_REJECTED
