timestamp,total_score,base_score,bonus,interaction_bonus,bias,spot_ltp,market_regime,dte,reason
2026-08-31 11:11:53,55,40,0,0,PUT,23995.1,LOW_VOLATILITY,1,Rejected
2026-08-31 11:12:53,55,40,0,0,PUT,23995.05,LOW_VOLATILITY,1,Rejected
2026-08-31 11:13:53,55,40,0,0,PUT,23994.9,LOW_VOLATILITY,1,Rejected
2026-08-31 11:14:54,55,40,0,0,PUT,23999.9,LOW_VOLATILITY,1,Rejected
2026-08-31 11:15:54,35,30,0,0,CALL,24003.65,LOW_VOLATILITY,1,Rejected
2026-08-31 11:16:54,35,30,0,0,CALL,24005.55,LOW_VOLATILITY,1,Rejected
2026-08-31 11:17:55,35,30,0,0,CALL,24006.25,LOW_VOLATILITY,1,Rejected
2026-08-31 11:18:56,35,30,0,0,CALL,24004.45,LOW_VOLATILITY,1,Rejected
2026-08-31 11:19:56,35,30,0,0,CALL,24003.95,LOW_VOLATILITY,1,Rejected
2026-08-31 11:20:56,35,30,0,0,CALL,24004.5,LOW_VOLATILITY,1,Rejected
2026-08-31 11:21:56,35,30,0,0,CALL,24002.6,LOW_VOLATILITY,1,Rejected
2026-08-31 11:22:57,35,30,0,0,CALL,24008.15,LOW_VOLATILITY,1,Rejected
2026-08-31 11:23:57,35,30,0,0,CALL,24007.15,LOW_VOLATILITY,1,Rejected
2026-08-31 11:24:57,35,30,0,0,CALL,24003.05,LOW_VOLATILITY,1,Rejected
2026-08-31 11:25:57,35,30,0,0,CALL,24004.55,LOW_VOLATILITY,1,Rejected
2026-08-31 11:26:58,35,30,0,0,CALL,24003.25,LOW_VOLATILITY,1,Rejected
2026-08-31 11:27:58,35,30,0,0,CALL,24004.6,LOW_VOLATILITY,1,Rejected
2026-08-31 11:28:58,35,30,0,0,CALL,24004.3,LOW_VOLATILITY,1,Rejected
2026-08-31 11:29:58,35,30,0,0,CALL,24009.65,LOW_VOLATILITY,1,Rejected
2026-08-31 11:30:58,35,30,0,0,CALL,24014.85,LOW_VOLATILITY,1,Rejected
2026-08-31 11:31:59,30,30,0,0,CALL,24015.2,LOW_VOLATILITY,1,Rejected
2026-08-31 11:32:59,35,30,0,0,CALL,24013.7,LOW_VOLATILITY,1,Rejected
2026-08-31 11:33:59,25,30,0,0,PUT,24011.9,LOW_VOLATILITY,1,Rejected
2026-08-31 11:34:59,30,30,0,0,PUT,24016,LOW_VOLATILITY,1,Rejected
2026-08-31 11:36:00,30,30,0,0,CALL,24019.3,LOW_VOLATILITY,1,Rejected
2026-08-31 11:37:00,30,30,0,0,CALL,24020.15,LOW_VOLATILITY,1,Rejected
2026-08-31 11:38:00,35,30,0,0,CALL,24014.95,LOW_VOLATILITY,1,Rejected
2026-08-31 11:39:00,35,30,0,5,CALL,24019.4,LOW_VOLATILITY,1,Rejected
2026-08-31 11:40:00,35,30,0,5,CALL,24018.65,LOW_VOLATILITY,1,Rejected
2026-08-31 11:41:01,30,30,0,0,CALL,24021.45,LOW_VOLATILITY,1,Rejected
2026-08-31 11:42:01,30,30,0,0,CALL,24022.9,LOW_VOLATILITY,1,Rejected
2026-08-31 11:43:01,30,30,0,0,CALL,24026.95,LOW_VOLATILITY,1,Rejected
2026-08-31 11:44:01,33,30,0,3,CALL,24027.1,LOW_VOLATILITY,1,Rejected
2026-08-31 11:45:02,38,30,0,8,CALL,24026,LOW_VOLATILITY,1,Rejected
2026-08-31 11:46:02,30,30,0,0,CALL,24027.9,LOW_VOLATILITY,1,Rejected
2026-08-31 11:47:02,30,30,0,0,CALL,24026.25,LOW_VOLATILITY,1,Rejected
2026-08-31 11:48:02,30,30,0,0,PUT,24021.25,LOW_VOLATILITY,1,Rejected
2026-08-31 11:49:03,30,30,0,0,PUT,24026.7,LOW_VOLATILITY,1,Rejected
2026-08-31 11:50:03,30,30,0,0,CALL,24032.5,LOW_VOLATILITY,1,Rejected
2026-08-31 11:51:03,30,30,0,0,CALL,24037.85,LOW_VOLATILITY,1,Rejected
2026-08-31 11:52:03,30,30,0,0,CALL,24036.2,LOW_VOLATILITY,1,Rejected
2026-08-31 11:53:04,30,30,0,0,CALL,24035.2,LOW_VOLATILITY,1,Rejected
2026-08-31 11:54:04,38,30,0,8,CALL,24042.7,LOW_VOLATILITY,1,Rejected
2026-08-31 11:55:04,23,15,0,8,NEUTRAL,24066.9,LOW_VOLATILITY,1,Rejected
2026-08-31 11:56:04,25,25,0,0,NEUTRAL,24071.95,LOW_VOLATILITY,1,Rejected
2026-08-31 11:57:04,33,25,0,8,NEUTRAL,24082.85,LOW_VOLATILITY,1,Rejected
2026-08-31 11:58:05,33,25,0,8,NEUTRAL,24080.65,LOW_VOLATILITY,1,Rejected
2026-08-31 11:59:05,33,25,0,8,NEUTRAL,24066.25,LOW_VOLATILITY,1,Rejected
2026-08-31 12:00:05,58,50,0,8,CALL,24067.2,LOW_VOLATILITY,1,Rejected
2026-08-31 12:01:05,50,50,0,0,CALL,24061.15,LOW_VOLATILITY,1,Rejected
2026-08-31 12:02:06,40,40,0,0,PUT,24061.35,LOW_VOLATILITY,1,Rejected
2026-08-31 12:03:06,40,40,0,0,PUT,24065.1,LOW_VOLATILITY,1,Rejected
2026-08-31 12:04:06,40,40,0,0,CALL,24068.1,LOW_VOLATILITY,1,Rejected
2026-08-31 12:05:06,40,40,0,0,CALL,24075.95,LOW_VOLATILITY,1,Rejected
2026-08-31 12:06:07,40,40,0,0,CALL,24066.75,LOW_VOLATILITY,1,Rejected
2026-08-31 12:07:07,40,40,0,0,CALL,24070.1,LOW_VOLATILITY,1,Rejected
2026-08-31 12:08:07,40,40,0,0,CALL,24067.95,LOW_VOLATILITY,1,Rejected
2026-08-31 12:09:07,40,40,0,0,CALL,24063.75,LOW_VOLATILITY,1,Rejected
2026-08-31 12:10:07,40,40,0,0,CALL,24063.9,LOW_VOLATILITY,1,Rejected
2026-08-31 12:11:08,40,40,0,0,CALL,24061.65,LOW_VOLATILITY,1,Rejected
2026-08-31 12:12:08,40,40,0,0,PUT,24061.3,LOW_VOLATILITY,1,Rejected
2026-08-31 12:13:08,40,40,0,0,PUT,24064.9,LOW_VOLATILITY,1,Rejected
2026-08-31 12:14:08,40,40,0,0,CALL,24060.55,LOW_VOLATILITY,1,Rejected
2026-08-31 12:15:09,40,40,0,0,CALL,24054.7,LOW_VOLATILITY,1,Rejected
2026-08-31 12:16:09,40,40,0,0,PUT,24058.75,LOW_VOLATILITY,1,Rejected
2026-08-31 12:17:09,40,40,0,0,PUT,24063.2,LOW_VOLATILITY,1,Rejected
2026-08-31 12:18:11,40,40,0,0,CALL,24065.85,LOW_VOLATILITY,1,Rejected
2026-08-31 12:19:11,40,40,0,0,CALL,24068.25,LOW_VOLATILITY,1,Rejected
2026-08-31 12:20:11,40,40,0,0,CALL,24071.6,LOW_VOLATILITY,1,Rejected
2026-08-31 12:21:11,40,40,0,0,CALL,24070.3,LOW_VOLATILITY,1,Rejected
2026-08-31 12:22:11,40,40,0,0,CALL,24074.5,LOW_VOLATILITY,1,Rejected
2026-08-31 12:23:12,40,40,0,0,CALL,24074.45,LOW_VOLATILITY,1,Rejected
2026-08-31 12:24:12,40,40,0,0,CALL,24067.4,LOW_VOLATILITY,1,Rejected
2026-08-31 12:25:12,40,40,0,0,CALL,24065.4,LOW_VOLATILITY,1,Rejected
2026-08-31 12:26:12,40,40,0,0,CALL,24065.2,LOW_VOLATILITY,1,Rejected
2026-08-31 12:27:13,40,40,0,0,CALL,24061.65,LOW_VOLATILITY,1,Rejected
2026-08-31 12:28:13,40,40,0,0,CALL,24064.9,LOW_VOLATILITY,1,Rejected
2026-08-31 12:29:13,40,40,0,0,CALL,24067.15,LOW_VOLATILITY,1,Rejected
2026-08-31 12:30:13,40,40,0,0,CALL,24061.1,LOW_VOLATILITY,1,Rejected
2026-08-31 12:31:14,40,40,0,0,CALL,24063.05,LOW_VOLATILITY,1,Rejected
2026-08-31 12:32:14,40,40,0,0,PUT,24062.4,LOW_VOLATILITY,1,Rejected
2026-08-31 12:33:14,40,40,0,0,PUT,24064.3,LOW_VOLATILITY,1,Rejected
2026-08-31 12:34:14,40,40,0,0,PUT,24065.45,LOW_VOLATILITY,1,Rejected
2026-08-31 12:35:15,40,40,0,0,PUT,24060.7,LOW_VOLATILITY,1,Rejected
2026-08-31 12:36:15,40,40,0,0,PUT,24064.35,LOW_VOLATILITY,1,Rejected
2026-08-31 12:37:15,40,40,0,0,PUT,24064.15,LOW_VOLATILITY,1,Rejected
2026-08-31 12:38:15,40,40,0,0,CALL,24067.7,LOW_VOLATILITY,1,Rejected
2026-08-31 12:39:15,40,40,0,0,CALL,24069.15,LOW_VOLATILITY,1,Rejected
2026-08-31 12:40:16,40,40,0,0,CALL,24073.65,LOW_VOLATILITY,1,Rejected
2026-08-31 12:41:16,40,40,0,0,CALL,24072.05,LOW_VOLATILITY,1,Rejected
2026-08-31 12:42:16,40,40,0,0,CALL,24074.15,LOW_VOLATILITY,1,Rejected
2026-08-31 12:43:16,40,40,0,0,CALL,24070.15,LOW_VOLATILITY,1,Rejected
2026-08-31 12:44:17,40,40,0,0,CALL,24071.85,LOW_VOLATILITY,1,Rejected
2026-08-31 12:45:17,40,40,0,0,CALL,24072.3,LOW_VOLATILITY,1,Rejected
2026-08-31 12:46:17,40,40,0,0,PUT,24068.7,LOW_VOLATILITY,1,Rejected
2026-08-31 12:47:17,40,40,0,0,PUT,24063.95,LOW_VOLATILITY,1,Rejected
2026-08-31 12:48:18,40,40,0,0,PUT,24066.25,LOW_VOLATILITY,1,Rejected
2026-08-31 12:49:18,40,40,0,0,PUT,24066.4,LOW_VOLATILITY,1,Rejected
2026-08-31 12:50:18,40,40,0,0,PUT,24069.2,LOW_VOLATILITY,1,Rejected
2026-08-31 12:51:18,40,40,0,0,PUT,24072.95,LOW_VOLATILITY,1,Rejected
2026-08-31 12:52:18,40,40,0,0,PUT,24070.85,LOW_VOLATILITY,1,Rejected
2026-08-31 12:53:19,40,40,0,0,PUT,24071.85,LOW_VOLATILITY,1,Rejected
2026-08-31 12:54:19,40,40,0,0,PUT,24072.05,LOW_VOLATILITY,1,Rejected
2026-08-31 12:55:19,40,40,0,0,PUT,24075.3,LOW_VOLATILITY,1,Rejected
2026-08-31 12:56:19,40,40,0,0,PUT,24073.65,LOW_VOLATILITY,1,Rejected
2026-08-31 12:57:20,40,40,0,0,PUT,24070.05,LOW_VOLATILITY,1,Rejected
2026-08-31 12:58:20,25,25,0,0,NEUTRAL,24065.05,LOW_VOLATILITY,1,Rejected
2026-08-31 12:59:20,25,25,0,0,NEUTRAL,24065.95,LOW_VOLATILITY,1,Rejected
2026-08-31 13:00:20,40,40,0,0,PUT,24062.9,LOW_VOLATILITY,1,Rejected
2026-08-31 13:01:21,40,40,0,0,PUT,24060.65,LOW_VOLATILITY,1,Rejected
2026-08-31 13:02:21,40,40,0,0,CALL,24066.55,LOW_VOLATILITY,1,Rejected
2026-08-31 13:03:21,40,40,0,0,CALL,24067.65,LOW_VOLATILITY,1,Rejected
2026-08-31 13:04:21,25,25,0,0,NEUTRAL,24069.15,LOW_VOLATILITY,1,Rejected
2026-08-31 13:05:22,25,25,0,0,NEUTRAL,24067.85,LOW_VOLATILITY,1,Rejected
2026-08-31 13:06:22,40,40,0,0,CALL,24066.4,LOW_VOLATILITY,1,Rejected
2026-08-31 13:07:22,40,40,0,0,CALL,24064.6,LOW_VOLATILITY,1,Rejected
2026-08-31 13:08:22,40,40,0,0,CALL,24065.6,LOW_VOLATILITY,1,Rejected
2026-08-31 13:09:22,40,40,0,0,CALL,24063.6,LOW_VOLATILITY,1,Rejected
2026-08-31 13:10:23,25,25,0,0,NEUTRAL,24058.05,LOW_VOLATILITY,1,Rejected
2026-08-31 13:11:23,25,25,0,0,NEUTRAL,24067.9,LOW_VOLATILITY,1,Rejected
2026-08-31 13:12:23,40,40,0,0,CALL,24065.9,LOW_VOLATILITY,1,Rejected
2026-08-31 13:13:23,40,40,0,0,CALL,24066.2,LOW_VOLATILITY,1,Rejected
2026-08-31 13:14:24,25,25,0,0,NEUTRAL,24072.45,LOW_VOLATILITY,1,Rejected
2026-08-31 13:15:24,28,25,0,3,NEUTRAL,24072.25,LOW_VOLATILITY,1,Rejected
2026-08-31 13:16:24,25,25,0,0,NEUTRAL,24070.15,LOW_VOLATILITY,1,Rejected
2026-08-31 13:17:24,25,25,0,0,NEUTRAL,24067.05,LOW_VOLATILITY,1,Rejected
2026-08-31 13:18:26,25,25,0,0,NEUTRAL,24066.1,LOW_VOLATILITY,1,Rejected
2026-08-31 13:19:26,25,25,0,0,NEUTRAL,24067.25,LOW_VOLATILITY,1,Rejected
2026-08-31 13:20:26,25,25,0,0,NEUTRAL,24066.2,LOW_VOLATILITY,1,Rejected
2026-08-31 13:21:26,25,25,0,0,NEUTRAL,24065.75,LOW_VOLATILITY,1,Rejected
2026-08-31 13:22:27,25,25,0,0,NEUTRAL,24065.2,LOW_VOLATILITY,1,Rejected
2026-08-31 13:23:27,25,25,0,0,NEUTRAL,24065.35,LOW_VOLATILITY,1,Rejected
2026-08-31 13:24:27,25,25,0,0,NEUTRAL,24066.6,LOW_VOLATILITY,1,Rejected
2026-08-31 13:25:27,25,25,0,0,NEUTRAL,24067.95,LOW_VOLATILITY,1,Rejected
2026-08-31 13:26:28,25,25,0,0,NEUTRAL,24068.5,LOW_VOLATILITY,1,Rejected
2026-08-31 13:27:28,25,25,0,0,NEUTRAL,24074.1,LOW_VOLATILITY,1,Rejected
2026-08-31 13:28:28,25,25,0,0,NEUTRAL,24068.9,LOW_VOLATILITY,1,Rejected
2026-08-31 13:29:28,25,25,0,0,NEUTRAL,24064.9,LOW_VOLATILITY,1,Rejected
2026-08-31 13:34:30,30,30,0,0,CALL,24071.85,LOW_VOLATILITY,1,Rejected
2026-08-31 13:35:30,30,30,0,0,CALL,24069.6,LOW_VOLATILITY,1,Rejected
2026-08-31 13:36:30,30,30,0,0,PUT,24067.75,LOW_VOLATILITY,1,Rejected
2026-08-31 13:37:30,30,30,0,0,PUT,24060.45,LOW_VOLATILITY,1,Rejected
2026-08-31 13:42:31,30,30,0,0,PUT,24061.4,LOW_VOLATILITY,1,Rejected
2026-08-31 13:43:32,30,30,0,0,PUT,24055.9,LOW_VOLATILITY,1,Rejected
2026-08-31 13:44:32,30,30,0,0,PUT,24057.8,LOW_VOLATILITY,1,Rejected
2026-08-31 13:45:32,30,30,0,0,PUT,24057.7,LOW_VOLATILITY,1,Rejected
2026-08-31 13:46:32,30,30,0,0,CALL,24056.6,LOW_VOLATILITY,1,Rejected
2026-08-31 13:47:33,30,30,0,0,CALL,24059.65,LOW_VOLATILITY,1,Rejected
2026-08-31 13:48:33,33,30,0,3,CALL,24063.15,LOW_VOLATILITY,1,Rejected
2026-08-31 13:49:33,38,30,0,8,CALL,24065.05,LOW_VOLATILITY,1,Rejected
2026-08-31 13:50:33,30,30,0,0,CALL,24063.75,LOW_VOLATILITY,1,Rejected
2026-08-31 13:51:34,30,30,0,0,CALL,24063.4,LOW_VOLATILITY,1,Rejected
2026-08-31 13:52:34,30,30,0,0,CALL,24062.95,LOW_VOLATILITY,1,Rejected
2026-08-31 13:53:34,30,30,0,0,CALL,24061.2,LOW_VOLATILITY,1,Rejected
2026-08-31 13:54:34,30,30,0,0,CALL,24059.75,LOW_VOLATILITY,1,Rejected
2026-08-31 13:55:34,30,30,0,0,CALL,24056.1,LOW_VOLATILITY,1,Rejected
2026-08-31 13:56:35,30,30,0,0,PUT,24051.2,LOW_VOLATILITY,1,Rejected
2026-08-31 13:57:35,30,30,0,0,PUT,24051.35,LOW_VOLATILITY,1,Rejected
2026-08-31 13:58:35,33,30,0,3,PUT,24052.7,LOW_VOLATILITY,1,Rejected
2026-08-31 13:59:35,38,30,0,8,PUT,24045.25,LOW_VOLATILITY,1,Rejected
2026-09-01 10:34:27,30,30,0,0,CALL,24065,LOW_VOLATILITY,0,Rejected
2026-09-01 10:35:28,33,30,0,3,CALL,24063.75,LOW_VOLATILITY,0,Rejected
2026-09-01 10:36:28,30,30,0,0,CALL,24060.6,LOW_VOLATILITY,0,Rejected
2026-09-01 10:39:28,30,30,0,0,CALL,24069.6,LOW_VOLATILITY,0,Rejected
2026-09-01 10:40:29,30,30,0,0,CALL,24069.9,LOW_VOLATILITY,0,Rejected
2026-09-01 10:41:29,30,30,0,0,CALL,24064,LOW_VOLATILITY,0,Rejected
2026-09-01 10:42:29,30,30,0,0,CALL,24062.9,LOW_VOLATILITY,0,Rejected
2026-09-01 10:43:29,30,30,0,0,CALL,24067.75,LOW_VOLATILITY,0,Rejected
2026-09-01 10:44:29,30,30,0,0,CALL,24066.3,LOW_VOLATILITY,0,Rejected
2026-09-01 10:45:30,30,30,0,0,CALL,24063.5,LOW_VOLATILITY,0,Rejected
2026-09-01 10:46:30,30,30,0,0,CALL,24064.55,LOW_VOLATILITY,0,Rejected
2026-09-01 10:47:30,30,30,0,0,CALL,24066.8,LOW_VOLATILITY,0,Rejected
2026-09-01 10:48:30,30,30,0,0,CALL,24070.45,LOW_VOLATILITY,0,Rejected
2026-09-01 10:49:30,30,30,0,0,CALL,24068.55,LOW_VOLATILITY,0,Rejected
2026-09-01 10:50:31,30,30,0,0,CALL,24069.9,LOW_VOLATILITY,0,Rejected
2026-09-01 10:51:31,30,30,0,0,CALL,24076.95,LOW_VOLATILITY,0,Rejected
2026-09-01 10:52:31,30,30,0,0,CALL,24078,LOW_VOLATILITY,0,Rejected
2026-09-01 10:53:31,25,30,0,0,CALL,24087.3,LOW_VOLATILITY,0,Rejected
2026-09-01 10:54:31,28,30,0,3,CALL,24087.8,LOW_VOLATILITY,0,Rejected
2026-09-01 10:57:32,25,30,0,0,CALL,24086.6,LOW_VOLATILITY,0,Rejected
2026-09-01 10:58:32,25,30,0,0,CALL,24085.7,LOW_VOLATILITY,0,Rejected
2026-09-01 10:59:32,25,30,0,0,CALL,24083.65,LOW_VOLATILITY,0,Rejected
2026-09-01 11:00:33,25,30,0,0,CALL,24086.1,LOW_VOLATILITY,0,Rejected
2026-09-01 11:01:33,30,30,0,0,CALL,24081.6,LOW_VOLATILITY,0,Rejected
2026-09-01 11:02:33,30,30,0,0,CALL,24077,LOW_VOLATILITY,0,Rejected
2026-09-01 11:03:33,30,30,0,0,PUT,24075.45,LOW_VOLATILITY,0,Rejected
2026-09-01 11:04:34,30,30,0,0,PUT,24078.1,LOW_VOLATILITY,0,Rejected
2026-09-01 11:05:34,30,30,0,0,PUT,24074.75,LOW_VOLATILITY,0,Rejected
2026-09-01 11:06:34,30,30,0,0,PUT,24076.9,LOW_VOLATILITY,0,Rejected
2026-09-01 11:07:34,30,30,0,0,PUT,24079.2,LOW_VOLATILITY,0,Rejected
2026-09-01 11:08:34,35,30,0,0,PUT,24088.9,LOW_VOLATILITY,0,Rejected
2026-09-01 11:09:35,25,30,0,0,CALL,24093,LOW_VOLATILITY,0,Rejected
2026-09-01 11:10:35,25,30,0,0,CALL,24096.25,LOW_VOLATILITY,0,Rejected
2026-09-01 11:11:35,30,30,0,0,CALL,24104.05,LOW_VOLATILITY,0,Rejected
2026-09-01 11:12:35,30,30,0,0,CALL,24104.8,LOW_VOLATILITY,0,Rejected
2026-09-01 11:13:36,30,30,0,0,CALL,24108.1,LOW_VOLATILITY,0,Rejected
2026-09-01 11:14:36,30,30,0,0,CALL,24104.15,LOW_VOLATILITY,0,Rejected
2026-09-01 11:15:36,40,40,0,0,CALL,24110.35,LOW_VOLATILITY,0,Rejected
2026-09-01 11:16:36,40,40,0,0,CALL,24114.25,LOW_VOLATILITY,0,Rejected
2026-09-01 11:17:36,30,30,0,0,CALL,24118.45,LOW_VOLATILITY,0,Rejected
2026-09-01 11:18:37,30,30,0,0,CALL,24119.55,LOW_VOLATILITY,0,Rejected
2026-09-01 11:19:37,35,30,0,5,CALL,24117.6,LOW_VOLATILITY,0,Rejected
2026-09-01 11:20:37,30,30,0,0,CALL,24124.6,LOW_VOLATILITY,0,Rejected
2026-09-01 11:21:37,30,30,0,0,CALL,24123.55,LOW_VOLATILITY,0,Rejected
2026-09-01 11:22:37,30,30,0,0,CALL,24122.95,LOW_VOLATILITY,0,Rejected
2026-09-01 11:23:38,30,30,0,0,CALL,24122.15,LOW_VOLATILITY,0,Rejected
2026-09-01 11:24:38,30,30,0,0,CALL,24121,LOW_VOLATILITY,0,Rejected
2026-09-01 11:25:38,30,30,0,0,CALL,24117.65,LOW_VOLATILITY,0,Rejected
2026-09-01 11:26:38,30,30,0,0,CALL,24119.3,LOW_VOLATILITY,0,Rejected
2026-09-01 11:27:38,30,30,0,0,CALL,24120.1,LOW_VOLATILITY,0,Rejected
2026-09-01 11:28:39,30,30,0,0,CALL,24124.7,LOW_VOLATILITY,0,Rejected
2026-09-01 11:29:39,20,20,0,0,CALL,24126.65,LOW_VOLATILITY,0,Rejected
2026-09-01 11:30:40,20,20,0,0,CALL,24134.05,LOW_VOLATILITY,0,Rejected
2026-09-01 11:31:40,33,30,0,3,CALL,24129.6,LOW_VOLATILITY,0,Rejected
2026-09-01 11:32:40,38,30,0,8,CALL,24130.75,LOW_VOLATILITY,0,Rejected
2026-09-01 11:33:41,38,30,0,8,CALL,24133.25,LOW_VOLATILITY,0,Rejected
2026-09-01 11:34:41,35,30,0,5,CALL,24123.65,LOW_VOLATILITY,0,Rejected
2026-09-01 11:35:41,50,50,0,0,PUT,24118.85,LOW_VOLATILITY,0,Rejected
2026-09-01 11:36:41,50,50,0,0,PUT,24116.95,LOW_VOLATILITY,0,Rejected
2026-09-01 11:37:41,50,50,0,0,PUT,24117.05,LOW_VOLATILITY,0,Rejected
2026-09-01 11:38:42,50,50,0,0,PUT,24113,LOW_VOLATILITY,0,Rejected
2026-09-01 11:39:42,50,50,0,0,PUT,24114.3,LOW_VOLATILITY,0,Rejected
2026-09-01 11:40:42,50,50,0,0,PUT,24105.55,LOW_VOLATILITY,0,Rejected
2026-09-01 11:41:42,50,50,0,0,PUT,24115.35,LOW_VOLATILITY,0,Rejected
2026-09-01 11:42:42,50,50,0,0,PUT,24115.15,LOW_VOLATILITY,0,Rejected
2026-09-01 11:43:42,50,50,0,0,PUT,24113.15,LOW_VOLATILITY,0,Rejected
2026-09-01 11:44:43,50,50,0,0,PUT,24120.05,LOW_VOLATILITY,0,Rejected
2026-09-01 11:45:43,40,40,0,0,CALL,24119.8,LOW_VOLATILITY,0,Rejected
2026-09-01 11:46:43,40,40,0,0,CALL,24117.15,LOW_VOLATILITY,0,Rejected
2026-09-01 11:47:43,40,40,0,0,PUT,24114.2,LOW_VOLATILITY,0,Rejected
2026-09-01 11:48:43,40,40,0,0,PUT,24113.2,LOW_VOLATILITY,0,Rejected
2026-09-01 11:49:44,40,40,0,0,PUT,24112,LOW_VOLATILITY,0,Rejected
2026-09-01 11:50:44,40,40,0,0,PUT,24113.15,LOW_VOLATILITY,0,Rejected
2026-09-01 11:51:44,40,40,0,0,PUT,24112.75,LOW_VOLATILITY,0,Rejected
2026-09-01 11:52:44,40,40,0,0,PUT,24115.05,LOW_VOLATILITY,0,Rejected
2026-09-01 11:53:45,40,40,0,0,PUT,24112.4,LOW_VOLATILITY,0,Rejected
2026-09-01 11:54:45,40,40,0,0,PUT,24117.1,LOW_VOLATILITY,0,Rejected
2026-09-01 11:55:45,40,40,0,0,PUT,24118.85,LOW_VOLATILITY,0,Rejected
2026-09-01 11:56:45,40,40,0,0,PUT,24121.1,LOW_VOLATILITY,0,Rejected
2026-09-01 11:57:46,40,40,0,0,CALL,24122.85,LOW_VOLATILITY,0,Rejected
2026-09-01 11:58:46,40,40,0,0,CALL,24116.85,LOW_VOLATILITY,0,Rejected
2026-09-01 11:59:46,40,40,0,0,CALL,24115.75,LOW_VOLATILITY,0,Rejected
2026-09-01 12:00:46,40,40,0,0,CALL,24113.8,LOW_VOLATILITY,0,Rejected
2026-09-01 12:01:46,40,40,0,0,PUT,24114.1,LOW_VOLATILITY,0,Rejected
2026-09-01 12:02:46,40,40,0,0,PUT,24114.75,LOW_VOLATILITY,0,Rejected
2026-09-01 12:03:47,40,40,0,0,CALL,24118.55,LOW_VOLATILITY,0,Rejected
2026-09-01 12:04:47,40,40,0,0,CALL,24121.5,LOW_VOLATILITY,0,Rejected
2026-09-01 12:05:47,40,40,0,0,CALL,24122.25,LOW_VOLATILITY,0,Rejected
2026-09-01 12:06:47,40,40,0,0,CALL,24127.35,LOW_VOLATILITY,0,Rejected
2026-09-01 12:07:47,40,40,0,0,CALL,24125.15,LOW_VOLATILITY,0,Rejected
2026-09-01 12:08:48,40,40,0,0,CALL,24125.85,LOW_VOLATILITY,0,Rejected
2026-09-01 12:09:48,30,30,0,0,CALL,24127.55,LOW_VOLATILITY,0,Rejected
2026-09-01 12:10:48,30,30,0,0,CALL,24129.55,LOW_VOLATILITY,0,Rejected
2026-09-01 12:11:48,30,30,0,0,CALL,24129.5,LOW_VOLATILITY,0,Rejected
2026-09-01 12:12:48,30,30,0,0,CALL,24130.7,LOW_VOLATILITY,0,Rejected
2026-09-01 12:13:49,45,40,0,5,CALL,24122.65,LOW_VOLATILITY,0,Rejected
2026-09-01 12:14:49,45,40,0,5,CALL,24117.65,LOW_VOLATILITY,0,Rejected
2026-09-01 12:15:49,40,40,0,0,PUT,24115.1,LOW_VOLATILITY,0,Rejected
2026-09-01 12:16:49,40,40,0,0,PUT,24109.7,LOW_VOLATILITY,0,Rejected
2026-09-01 12:17:49,40,40,0,0,PUT,24107.2,LOW_VOLATILITY,0,Rejected
2026-09-01 12:18:50,40,40,0,0,PUT,24109.6,LOW_VOLATILITY,0,Rejected
2026-09-01 12:19:50,40,40,0,0,PUT,24108.85,LOW_VOLATILITY,0,Rejected
2026-09-01 12:20:51,40,40,0,0,PUT,24108.25,LOW_VOLATILITY,0,Rejected
2026-09-01 12:21:51,40,40,0,0,PUT,24106.1,LOW_VOLATILITY,0,Rejected
2026-09-01 12:22:52,40,40,0,0,PUT,24107.15,LOW_VOLATILITY,0,Rejected
2026-09-01 12:23:52,40,40,0,0,PUT,24105.65,LOW_VOLATILITY,0,Rejected
2026-09-01 12:24:52,40,40,0,0,PUT,24099.9,LOW_VOLATILITY,0,Rejected
2026-09-01 12:25:53,40,40,0,0,PUT,24105.6,LOW_VOLATILITY,0,Rejected
2026-09-01 12:26:53,40,40,0,0,PUT,24106.1,LOW_VOLATILITY,0,Rejected
2026-09-01 12:27:53,40,40,0,0,PUT,24106.4,LOW_VOLATILITY,0,Rejected
2026-09-01 12:28:53,40,40,0,0,PUT,24108.9,LOW_VOLATILITY,0,Rejected
2026-09-01 12:29:53,40,40,0,0,PUT,24111.35,LOW_VOLATILITY,0,Rejected
2026-09-01 12:30:55,40,40,0,0,PUT,24110.05,LOW_VOLATILITY,0,Rejected
2026-09-01 12:31:55,40,40,0,0,CALL,24114.15,LOW_VOLATILITY,0,Rejected
2026-09-01 12:32:55,40,40,0,0,CALL,24110.7,LOW_VOLATILITY,0,Rejected
2026-09-01 12:33:55,40,40,0,0,PUT,24105.25,LOW_VOLATILITY,0,Rejected
2026-09-01 12:34:56,40,40,0,0,PUT,24106.55,LOW_VOLATILITY,0,Rejected
2026-09-01 12:35:56,40,40,0,0,PUT,24109.95,LOW_VOLATILITY,0,Rejected
2026-09-01 12:36:56,40,40,0,0,PUT,24105.5,LOW_VOLATILITY,0,Rejected
2026-09-01 12:37:56,40,40,0,0,PUT,24107.15,LOW_VOLATILITY,0,Rejected
2026-09-01 12:38:56,40,40,0,0,PUT,24106.9,LOW_VOLATILITY,0,Rejected
2026-09-01 12:39:57,40,40,0,0,PUT,24109.8,LOW_VOLATILITY,0,Rejected
